5.001856055972473403e-01 1.371474455199781889e-05
5.006860413790131803e-01 1.386605811327238726e-05
5.011869778468626135e-01 1.401881729875153951e-05
5.016884155017321545e-01 1.417303335643431864e-05
5.021903548450582511e-01 1.432871759521746227e-05
5.026927963787806153e-01 1.448588138497121211e-05
5.031957406053417792e-01 1.464453615661347675e-05
5.036991880276856515e-01 1.480469340217955775e-05
5.042031391492598491e-01 1.496636467489111841e-05
5.047075944740148090e-01 1.512956158922210840e-05
5.052125545064062306e-01 1.529429582096242840e-05
5.057180197513940767e-01 1.546057910727816431e-05
5.062239907144432394e-01 1.562842324677007322e-05
5.067304679015254276e-01 1.579784009952948416e-05
5.072374518191189452e-01 1.596884158719102931e-05
5.077449429742065812e-01 1.614143969298233094e-05
5.082529418742787186e-01 1.631564646177197396e-05
5.087614490273338896e-01 1.649147400011477817e-05
5.092704649418801077e-01 1.666893447629428878e-05
5.097799901269346456e-01 1.684804012036174336e-05
5.102900250920220371e-01 1.702880322417205035e-05
5.108005703471767411e-01 1.721123614141838873e-05
5.113116264029443636e-01 1.739535128766349058e-05
5.118231937703808798e-01 1.758116114036726457e-05
5.123352729610529677e-01 1.776867823891232887e-05
5.128478644870411163e-01 1.795791518462736900e-05
5.133609688609371835e-01 1.814888464080533539e-05
5.138745865958449510e-01 1.834159933272071956e-05
5.143887182053819007e-01 1.853607204764308626e-05
5.149033642036793257e-01 1.873231563484812896e-05
5.154185251053843286e-01 1.893034300562562180e-05
5.159342014256577125e-01 1.913016713328364118e-05
5.164503936801753126e-01 1.933180105314988379e-05
5.169671023851292180e-01 1.953525786257131759e-05
5.174843280572279935e-01 1.974055072090916737e-05
5.180020712136987893e-01 1.994769284953216564e-05
5.185203323722844537e-01 2.015669753180458570e-05
5.190391120512446443e-01 2.036757811307268913e-05
5.195584107693598241e-01 2.058034800064934369e-05
5.200782290459293744e-01 2.079502066379252897e-05
5.205985674007714836e-01 2.101160963368221244e-05
5.211194263542244798e-01 2.123012850339393891e-05
5.216408064271467193e-01 2.145059092786869655e-05
5.221627081409191407e-01 2.167301062388102094e-05
5.226851320174435989e-01 2.189740137000146820e-05
5.232080785791434208e-01 2.212377700655698395e-05
5.237315483489658474e-01 2.235215143558919206e-05
5.242555418503797027e-01 2.258253862080636108e-05
5.247800596073789459e-01 2.281495258753545204e-05
5.253051021444816726e-01 2.304940742266798622e-05
5.258306699867298928e-01 2.328591727460391743e-05
5.263567636596921950e-01 2.352449635319203808e-05
5.268833836894625255e-01 2.376515892966634674e-05
5.274105306026599660e-01 2.400791933657879707e-05
5.279382049264315091e-01 2.425279196773009189e-05
5.284664071884521697e-01 2.449979127809573374e-05
5.289951379169242074e-01 2.474893178374807420e-05
5.295243976405782371e-01 2.500022806177619472e-05
5.300541868886742281e-01 2.525369475020109488e-05
5.305845061910003935e-01 2.550934654788757051e-05
5.311153560778771876e-01 2.576719821445405884e-05
5.316467370801545300e-01 2.602726457017635124e-05
5.321786497292133600e-01 2.628956049588839546e-05
5.327110945569661915e-01 2.655410093288091257e-05
5.332440720958575575e-01 2.682090088279498929e-05
5.337775828788651200e-01 2.708997540751203150e-05
5.343116274395000032e-01 2.736133962904096988e-05
5.348462063118069043e-01 2.763500872940079345e-05
5.353813200303647601e-01 2.791099795049926119e-05
5.359169691302864136e-01 2.818932259400806973e-05
5.364531541472213894e-01 2.846999802123551039e-05
5.369898756173558940e-01 2.875303965299452519e-05
5.375271340774114837e-01 2.903846296946457949e-05
5.380649300646456190e-01 2.932628351005326696e-05
5.386032641168543300e-01 2.961651687325248000e-05
5.391421367723717717e-01 2.990917871649139532e-05
5.396815485700714454e-01 3.020428475598453994e-05
5.402215000493653108e-01 3.050185076657689937e-05
5.407619917502043405e-01 3.080189258158347939e-05
5.413030242130792979e-01 3.110442609262749564e-05
5.418445979790236233e-01 3.140946724947391136e-05
5.423867135896113245e-01 3.171703205985774716e-05
5.429293715869571990e-01 3.202713658930835558e-05
5.434725725137200536e-01 3.233979696097212693e-05
5.440163169131008170e-01 3.265502935542877801e-05
5.445606053288436499e-01 3.297285001050437466e-05
5.451054383052366115e-01 3.329327522108090521e-05
5.456508163871133243e-01 3.361632133890168651e-05
5.461967401198523087e-01 3.394200477237174199e-05
5.467432100493769820e-01 3.427034198635482546e-05
5.472902267221578798e-01 3.460134950196726007e-05
5.478377906852105461e-01 3.493504389636475704e-05
5.483859024860988640e-01 3.527144180252968843e-05
5.489345626729354999e-01 3.561055990905096701e-05
5.494837717943806821e-01 3.595241495989977900e-05
5.500335303996434222e-01 3.629702375420256573e-05
5.505838390384822922e-01 3.664440314600930250e-05
5.511346982612062018e-01 3.699457004405787438e-05
5.516861086186748420e-01 3.734754141153346458e-05
5.522380706622974644e-01 3.770333426582414148e-05
5.527905849440365449e-01 3.806196567827349782e-05
5.533436520164066730e-01 3.842345277392780805e-05
5.538972724324751074e-01 3.878781273127829309e-05
5.544514467458623308e-01 3.915506278200084410e-05
5.550061755107420502e-01 3.952522021069037933e-05
5.555614592818431952e-01 3.989830235459150803e-05
5.561172986144502506e-01 4.027432660332554864e-05
5.566736940644023690e-01 4.065331039861108924e-05
5.572306461880944806e-01 4.103527123398222374e-05
5.577881555424791804e-01 4.142022665450270874e-05
5.583462226850662846e-01 4.180819425647457066e-05
5.589048481739226082e-01 4.219919168714245735e-05
5.594640325676729642e-01 4.259323664439439828e-05
5.600237764255027173e-01 4.299034687646005078e-05
5.605840803071561185e-01 4.339054018159946622e-05
5.611449447729366380e-01 4.379383440779267616e-05
5.617063703837084088e-01 4.420024745242189239e-05
5.622683577008971145e-01 4.460979726195150462e-05
5.628309072864897677e-01 4.502250183160186439e-05
5.633940197030369301e-01 4.543837920502085315e-05
5.639576955136506031e-01 4.585744747394753559e-05
5.645219352820062264e-01 4.627972477787539973e-05
5.650867395723446762e-01 4.670522930370962702e-05
5.656521089494699339e-01 4.713397928541814864e-05
5.662180439787518615e-01 4.756599300368234272e-05
5.667845452261247585e-01 4.800128878553819724e-05
5.673516132580892490e-01 4.843988500401766274e-05
5.679192486417139474e-01 4.888180007778511937e-05
5.684874519446354579e-01 4.932705247076734544e-05
5.690562237350563768e-01 4.977566069177724503e-05
5.696255645817485114e-01 5.022764329413941203e-05
5.701954750540528805e-01 5.068301887530618705e-05
5.707659557218791591e-01 5.114180607647027195e-05
5.713370071557085650e-01 5.160402358217531832e-05
5.719086299265926376e-01 5.206969011991896719e-05
5.724808246061536821e-01 5.253882445975276486e-05
5.730535917665867673e-01 5.301144541387875161e-05
5.736269319806598377e-01 5.348757183624006697e-05
5.742008458217131572e-01 5.396722262210688610e-05
5.747753338636597542e-01 5.445041670765843957e-05
5.753503966809884185e-01 5.493717306956319668e-05
5.759260348487619252e-01 5.542751072455000255e-05
5.765022489426173680e-01 5.592144872897697222e-05
5.770790395387698224e-01 5.641900617839860937e-05
5.776564072140104589e-01 5.692020220712373644e-05
5.782343525457062094e-01 5.742505598777110728e-05
5.788128761118029875e-01 5.793358673082213986e-05
5.793919784908238002e-01 5.844581368416610023e-05
5.799716602618716355e-01 5.896175613264486638e-05
5.805519220046280182e-01 5.948143339758822559e-05
5.811327642993542320e-01 6.000486483634936838e-05
5.817141877268940942e-01 6.053206984183523925e-05
5.822961928686699595e-01 6.106306784202765806e-05
5.828787803066862727e-01 6.159787829950539022e-05
5.834619506235312336e-01 6.213652071096336402e-05
5.840457044023760202e-01 6.267901460672063252e-05
5.846300422269734565e-01 6.322537955022747497e-05
5.852149646816618977e-01 6.377563513757051271e-05
5.858004723513646761e-01 6.432980099697043895e-05
5.863865658215886567e-01 6.488789678827440888e-05
5.869732456784270136e-01 6.544994220244683056e-05
5.875605125085600067e-01 6.601595696105638821e-05
5.881483668992538716e-01 6.658596081575433770e-05
5.887368094383638173e-01 6.715997354775389973e-05
5.893258407143324717e-01 6.773801496729963778e-05
5.899154613161907701e-01 6.832010491313802861e-05
5.905056718335587318e-01 6.890626325197807169e-05
5.910964728566484583e-01 6.949650987795543582e-05
5.916878649762614684e-01 7.009086471208327007e-05
5.922798487837878101e-01 7.068934770170133422e-05
5.928724248712117229e-01 7.129197881992785325e-05
5.934655938311096390e-01 7.189877806509829361e-05
5.940593562566507391e-01 7.250976546020445127e-05
5.946537127415977286e-01 7.312496105232676341e-05
5.952486638803069496e-01 7.374438491206365221e-05
5.958442102677299346e-01 7.436805713295811739e-05
5.964403524994128514e-01 7.499599783091629216e-05
5.970370911714983908e-01 7.562822714362616176e-05
5.976344268807243232e-01 7.626476522996728316e-05
5.982323602244268290e-01 7.690563226942238851e-05
5.988308918005391668e-01 7.755084846147809242e-05
5.994300222075923390e-01 7.820043402502671050e-05
6.000297520447170907e-01 7.885440919776117970e-05
6.006300819116444645e-01 7.951279423556810834e-05
6.012310124087040242e-01 8.017560941191156985e-05
6.018325441368255202e-01 8.084287501721743854e-05
6.024346776975419981e-01 8.151461135825637016e-05
6.030374136929870232e-01 8.219083875751333830e-05
6.036407527258954575e-01 8.287157755256000337e-05
6.042446953996060133e-01 8.355684809542267689e-05
